sale_id,product_id,customer_id,units,date
8240,127,390,13,2023-12-10 07:00:00
8241,123,38,8,2023-12-10 08:00:00
8242,118,244,5,2023-12-10 09:00:00
8243,105,297,1,2023-12-10 10:00:00
8244,26,51,8,2023-12-10 11:00:00
8245,75,440,17,2023-12-10 12:00:00
8246,73,397,1,2023-12-10 13:00:00
8247,122,457,2,2023-12-10 14:00:00
8248,63,365,9,2023-12-10 15:00:00
8249,111,133,13,2023-12-10 16:00:00
8250,176,123,4,2023-12-10 17:00:00
8251,98,337,14,2023-12-10 18:00:00
8252,176,453,16,2023-12-10 19:00:00
8253,161,369,17,2023-12-10 20:00:00
8254,175,106,5,2023-12-10 21:00:00
8255,175,322,15,2023-12-10 22:00:00
8256,176,348,15,2023-12-10 23:00:00
8257,156,338,9,2023-12-11 00:00:00
8258,41,336,15,2023-12-11 01:00:00
8259,79,203,5,2023-12-11 02:00:00
8260,103,479,2,2023-12-11 03:00:00
8261,46,459,1,2023-12-11 04:00:00
8262,3,339,15,2023-12-11 05:00:00
8263,149,399,2,2023-12-11 06:00:00
8264,84,402,14,2023-12-11 07:00:00
8265,58,120,13,2023-12-11 08:00:00
8266,81,167,1,2023-12-11 09:00:00
8267,117,405,9,2023-12-11 10:00:00
8268,48,212,2,2023-12-11 11:00:00
8269,69,161,18,2023-12-11 12:00:00
8270,18,470,8,2023-12-11 13:00:00
8271,76,315,1,2023-12-11 14:00:00
8272,87,100,16,2023-12-11 15:00:00
8273,80,120,8,2023-12-11 16:00:00
8274,146,56,14,2023-12-11 17:00:00
8275,122,11,7,2023-12-11 18:00:00
8276,31,499,7,2023-12-11 19:00:00
8277,32,30,6,2023-12-11 20:00:00
8278,13,39,18,2023-12-11 21:00:00
8279,133,54,10,2023-12-11 22:00:00
8280,139,350,7,2023-12-11 23:00:00
8281,144,141,4,2023-12-12 00:00:00
8282,144,219,4,2023-12-12 01:00:00
8283,187,471,2,2023-12-12 02:00:00
8284,17,15,10,2023-12-12 03:00:00
8285,145,71,12,2023-12-12 04:00:00
8286,88,435,9,2023-12-12 05:00:00
8287,10,342,17,2023-12-12 06:00:00
8288,63,22,5,2023-12-12 07:00:00
8289,63,321,12,2023-12-12 08:00:00
8290,193,264,12,2023-12-12 09:00:00
8291,192,168,17,2023-12-12 10:00:00
8292,82,487,14,2023-12-12 11:00:00
8293,41,252,10,2023-12-12 12:00:00
8294,142,491,3,2023-12-12 13:00:00
8295,49,36,13,2023-12-12 14:00:00
8296,134,368,1,2023-12-12 15:00:00
8297,67,210,9,2023-12-12 16:00:00
8298,97,396,14,2023-12-12 17:00:00
8299,23,36,7,2023-12-12 18:00:00
8300,22,406,9,2023-12-12 19:00:00
8301,137,115,9,2023-12-12 20:00:00
8302,104,70,12,2023-12-12 21:00:00
8303,188,475,17,2023-12-12 22:00:00
8304,186,60,6,2023-12-12 23:00:00
8305,110,103,15,2023-12-13 00:00:00
8306,85,293,14,2023-12-13 01:00:00
8307,195,344,6,2023-12-13 02:00:00
8308,92,231,12,2023-12-13 03:00:00
8309,15,379,17,2023-12-13 04:00:00
8310,81,370,17,2023-12-13 05:00:00
8311,198,349,12,2023-12-13 06:00:00
8312,133,321,17,2023-12-13 07:00:00
8313,182,75,18,2023-12-13 08:00:00
8314,135,155,16,2023-12-13 09:00:00
8315,13,296,14,2023-12-13 10:00:00
8316,171,494,11,2023-12-13 11:00:00
8317,71,391,13,2023-12-13 12:00:00
8318,144,120,15,2023-12-13 13:00:00
8319,161,453,18,2023-12-13 14:00:00
8320,71,198,7,2023-12-13 15:00:00
8321,113,296,17,2023-12-13 16:00:00
8322,45,316,19,2023-12-13 17:00:00
8323,68,396,19,2023-12-13 18:00:00
8324,35,159,13,2023-12-13 19:00:00
8325,31,133,16,2023-12-13 20:00:00
8326,181,270,4,2023-12-13 21:00:00
8327,127,42,12,2023-12-13 22:00:00
8328,24,20,12,2023-12-13 23:00:00
8329,198,479,8,2023-12-14 00:00:00
8330,146,164,16,2023-12-14 01:00:00
8331,41,498,10,2023-12-14 02:00:00
8332,71,494,13,2023-12-14 03:00:00
8333,139,377,4,2023-12-14 04:00:00
8334,11,222,2,2023-12-14 05:00:00
8335,164,349,10,2023-12-14 06:00:00
8336,186,327,9,2023-12-14 07:00:00
8337,150,201,13,2023-12-14 08:00:00
8338,104,222,13,2023-12-14 09:00:00
8339,162,443,6,2023-12-14 10:00:00
8340,159,410,13,2023-12-14 11:00:00
8341,193,70,6,2023-12-14 12:00:00
8342,19,154,8,2023-12-14 13:00:00
8343,131,11,10,2023-12-14 14:00:00
8344,83,131,12,2023-12-14 15:00:00
8345,119,110,19,2023-12-14 16:00:00
8346,176,91,8,2023-12-14 17:00:00
8347,128,234,10,2023-12-14 18:00:00
8348,191,164,3,2023-12-14 19:00:00
8349,119,113,13,2023-12-14 20:00:00
8350,87,395,3,2023-12-14 21:00:00
8351,100,87,16,2023-12-14 22:00:00
8352,67,425,13,2023-12-14 23:00:00
8353,142,50,3,2023-12-15 00:00:00
8354,200,437,14,2023-12-15 01:00:00
8355,183,206,13,2023-12-15 02:00:00
8356,52,411,1,2023-12-15 03:00:00
8357,32,471,16,2023-12-15 04:00:00
8358,154,293,14,2023-12-15 05:00:00
8359,161,389,3,2023-12-15 06:00:00
8360,37,306,6,2023-12-15 07:00:00
8361,64,35,8,2023-12-15 08:00:00
8362,44,398,9,2023-12-15 09:00:00
8363,155,150,11,2023-12-15 10:00:00
8364,169,98,11,2023-12-15 11:00:00
8365,150,113,13,2023-12-15 12:00:00
8366,82,390,18,2023-12-15 13:00:00
8367,62,373,10,2023-12-15 14:00:00
8368,146,469,19,2023-12-15 15:00:00
8369,144,220,1,2023-12-15 16:00:00
8370,173,39,7,2023-12-15 17:00:00
8371,39,98,8,2023-12-15 18:00:00
8372,64,243,5,2023-12-15 19:00:00
8373,154,24,5,2023-12-15 20:00:00
8374,108,200,14,2023-12-15 21:00:00
8375,186,75,15,2023-12-15 22:00:00
8376,51,381,11,2023-12-15 23:00:00
8377,68,353,9,2023-12-16 00:00:00
8378,173,56,2,2023-12-16 01:00:00
8379,39,387,2,2023-12-16 02:00:00
8380,71,442,13,2023-12-16 03:00:00
8381,145,412,6,2023-12-16 04:00:00
8382,2,430,4,2023-12-16 05:00:00
8383,16,117,1,2023-12-16 06:00:00
8384,4,365,3,2023-12-16 07:00:00
8385,117,355,14,2023-12-16 08:00:00
8386,185,361,5,2023-12-16 09:00:00
8387,133,273,1,2023-12-16 10:00:00
8388,151,368,4,2023-12-16 11:00:00
8389,33,157,19,2023-12-16 12:00:00
8390,177,428,17,2023-12-16 13:00:00
8391,86,68,11,2023-12-16 14:00:00
8392,143,329,10,2023-12-16 15:00:00
8393,106,284,11,2023-12-16 16:00:00
8394,159,478,1,2023-12-16 17:00:00
8395,100,119,11,2023-12-16 18:00:00
8396,129,109,6,2023-12-16 19:00:00
8397,6,48,16,2023-12-16 20:00:00
8398,174,264,17,2023-12-16 21:00:00
8399,128,63,15,2023-12-16 22:00:00
8400,21,93,3,2023-12-16 23:00:00
8401,188,14,4,2023-12-17 00:00:00
8402,80,432,18,2023-12-17 01:00:00
8403,196,187,12,2023-12-17 02:00:00
8404,72,128,1,2023-12-17 03:00:00
8405,150,208,7,2023-12-17 04:00:00
8406,183,369,4,2023-12-17 05:00:00
8407,184,193,7,2023-12-17 06:00:00
8408,106,445,18,2023-12-17 07:00:00
8409,180,466,1,2023-12-17 08:00:00
8410,166,435,10,2023-12-17 09:00:00
8411,61,134,13,2023-12-17 10:00:00
8412,13,327,13,2023-12-17 11:00:00
8413,79,151,2,2023-12-17 12:00:00
8414,54,79,3,2023-12-17 13:00:00
8415,10,83,18,2023-12-17 14:00:00
8416,170,32,19,2023-12-17 15:00:00
8417,6,148,11,2023-12-17 16:00:00
8418,44,361,3,2023-12-17 17:00:00
8419,180,465,13,2023-12-17 18:00:00
8420,195,378,6,2023-12-17 19:00:00
8421,131,73,11,2023-12-17 20:00:00
8422,11,200,9,2023-12-17 21:00:00
8423,37,97,8,2023-12-17 22:00:00
8424,107,469,13,2023-12-17 23:00:00
8425,171,437,15,2023-12-18 00:00:00
8426,129,93,3,2023-12-18 01:00:00
8427,89,260,11,2023-12-18 02:00:00
8428,101,280,14,2023-12-18 03:00:00
8429,16,460,14,2023-12-18 04:00:00
8430,124,361,19,2023-12-18 05:00:00
8431,61,104,9,2023-12-18 06:00:00
8432,26,290,17,2023-12-18 07:00:00
8433,92,161,11,2023-12-18 08:00:00
8434,36,277,3,2023-12-18 09:00:00
8435,89,425,6,2023-12-18 10:00:00
8436,111,245,16,2023-12-18 11:00:00
8437,95,98,14,2023-12-18 12:00:00
8438,156,313,19,2023-12-18 13:00:00
8439,118,403,10,2023-12-18 14:00:00
8440,153,97,11,2023-12-18 15:00:00
8441,109,185,6,2023-12-18 16:00:00
8442,165,441,11,2023-12-18 17:00:00
8443,29,84,17,2023-12-18 18:00:00
8444,153,433,8,2023-12-18 19:00:00
8445,71,340,8,2023-12-18 20:00:00
8446,146,42,2,2023-12-18 21:00:00
8447,15,482,13,2023-12-18 22:00:00
8448,167,228,10,2023-12-18 23:00:00
8449,42,393,8,2023-12-19 00:00:00
8450,5,271,12,2023-12-19 01:00:00
8451,98,253,13,2023-12-19 02:00:00
8452,178,26,4,2023-12-19 03:00:00
8453,177,297,8,2023-12-19 04:00:00
8454,67,456,10,2023-12-19 05:00:00
8455,127,67,12,2023-12-19 06:00:00
8456,28,256,5,2023-12-19 07:00:00
8457,138,18,16,2023-12-19 08:00:00
8458,100,51,7,2023-12-19 09:00:00
8459,98,238,14,2023-12-19 10:00:00
8460,101,294,13,2023-12-19 11:00:00
8461,68,141,12,2023-12-19 12:00:00
8462,194,125,19,2023-12-19 13:00:00
8463,176,468,17,2023-12-19 14:00:00
8464,50,132,10,2023-12-19 15:00:00
8465,54,341,11,2023-12-19 16:00:00
8466,87,190,2,2023-12-19 17:00:00
8467,126,341,15,2023-12-19 18:00:00
8468,178,469,19,2023-12-19 19:00:00
8469,80,367,17,2023-12-19 20:00:00
8470,102,493,9,2023-12-19 21:00:00
8471,119,417,12,2023-12-19 22:00:00
8472,14,266,1,2023-12-19 23:00:00
8473,43,348,8,2023-12-20 00:00:00
8474,177,55,12,2023-12-20 01:00:00
8475,138,84,16,2023-12-20 02:00:00
8476,46,346,17,2023-12-20 03:00:00
8477,67,331,14,2023-12-20 04:00:00
8478,155,38,5,2023-12-20 05:00:00
8479,139,384,12,2023-12-20 06:00:00
8480,95,190,6,2023-12-20 07:00:00
8481,4,396,7,2023-12-20 08:00:00
8482,87,347,18,2023-12-20 09:00:00
8483,165,436,8,2023-12-20 10:00:00
8484,161,216,12,2023-12-20 11:00:00
8485,64,402,8,2023-12-20 12:00:00
8486,198,213,3,2023-12-20 13:00:00
8487,190,92,7,2023-12-20 14:00:00
8488,161,63,12,2023-12-20 15:00:00
8489,81,190,10,2023-12-20 16:00:00
8490,32,353,16,2023-12-20 17:00:00
8491,71,330,1,2023-12-20 18:00:00
8492,58,61,12,2023-12-20 19:00:00
8493,34,388,4,2023-12-20 20:00:00
8494,61,192,11,2023-12-20 21:00:00
8495,185,39,10,2023-12-20 22:00:00
8496,64,166,16,2023-12-20 23:00:00
8497,129,173,3,2023-12-21 00:00:00
8498,94,477,7,2023-12-21 01:00:00
8499,56,223,2,2023-12-21 02:00:00
8500,30,315,8,2023-12-21 03:00:00
8501,18,398,13,2023-12-21 04:00:00
8502,159,11,3,2023-12-21 05:00:00
8503,105,424,16,2023-12-21 06:00:00
8504,15,455,16,2023-12-21 07:00:00
8505,8,226,3,2023-12-21 08:00:00
8506,43,162,9,2023-12-21 09:00:00
8507,82,333,15,2023-12-21 10:00:00
8508,36,315,11,2023-12-21 11:00:00
8509,22,170,2,2023-12-21 12:00:00
8510,64,208,2,2023-12-21 13:00:00
8511,109,292,10,2023-12-21 14:00:00
8512,195,372,8,2023-12-21 15:00:00
8513,2,317,4,2023-12-21 16:00:00
8514,12,42,9,2023-12-21 17:00:00
8515,105,246,14,2023-12-21 18:00:00
8516,150,321,12,2023-12-21 19:00:00
8517,54,246,11,2023-12-21 20:00:00
8518,164,334,9,2023-12-21 21:00:00
8519,165,37,17,2023-12-21 22:00:00
8520,144,454,12,2023-12-21 23:00:00
8521,43,61,11,2023-12-22 00:00:00
8522,170,438,7,2023-12-22 01:00:00
8523,165,91,10,2023-12-22 02:00:00
8524,21,323,7,2023-12-22 03:00:00
8525,144,267,15,2023-12-22 04:00:00
8526,149,147,16,2023-12-22 05:00:00
8527,125,143,15,2023-12-22 06:00:00
8528,88,258,10,2023-12-22 07:00:00
8529,177,276,6,2023-12-22 08:00:00
8530,55,454,12,2023-12-22 09:00:00
8531,200,437,2,2023-12-22 10:00:00
8532,129,299,15,2023-12-22 11:00:00
8533,104,314,12,2023-12-22 12:00:00
8534,150,196,11,2023-12-22 13:00:00
8535,43,188,19,2023-12-22 14:00:00
8536,161,347,4,2023-12-22 15:00:00
8537,67,393,1,2023-12-22 16:00:00
8538,194,395,5,2023-12-22 17:00:00
8539,69,407,12,2023-12-22 18:00:00
8540,5,250,17,2023-12-22 19:00:00
8541,62,244,1,2023-12-22 20:00:00
8542,48,112,1,2023-12-22 21:00:00
8543,30,474,5,2023-12-22 22:00:00
8544,89,490,5,2023-12-22 23:00:00
8545,36,259,6,2023-12-23 00:00:00
8546,3,447,6,2023-12-23 01:00:00
8547,139,155,18,2023-12-23 02:00:00
8548,9,498,17,2023-12-23 03:00:00
8549,197,155,6,2023-12-23 04:00:00
8550,69,423,5,2023-12-23 05:00:00
8551,144,250,11,2023-12-23 06:00:00
8552,45,348,1,2023-12-23 07:00:00
8553,11,40,14,2023-12-23 08:00:00
8554,191,91,14,2023-12-23 09:00:00
8555,155,3,3,2023-12-23 10:00:00
8556,135,163,2,2023-12-23 11:00:00
8557,79,412,8,2023-12-23 12:00:00
8558,15,67,17,2023-12-23 13:00:00
8559,133,69,16,2023-12-23 14:00:00
8560,99,475,7,2023-12-23 15:00:00
8561,65,278,3,2023-12-23 16:00:00
8562,178,33,16,2023-12-23 17:00:00
8563,111,400,11,2023-12-23 18:00:00
8564,139,178,7,2023-12-23 19:00:00
8565,18,383,6,2023-12-23 20:00:00
8566,135,463,16,2023-12-23 21:00:00
8567,126,221,11,2023-12-23 22:00:00
8568,60,477,2,2023-12-23 23:00:00
8569,19,64,18,2023-12-24 00:00:00
8570,52,462,8,2023-12-24 01:00:00
8571,83,65,9,2023-12-24 02:00:00
8572,18,254,2,2023-12-24 03:00:00
8573,199,339,14,2023-12-24 04:00:00
8574,117,238,3,2023-12-24 05:00:00
8575,174,458,7,2023-12-24 06:00:00
8576,119,149,17,2023-12-24 07:00:00
8577,188,184,4,2023-12-24 08:00:00
8578,6,127,8,2023-12-24 09:00:00
8579,12,301,19,2023-12-24 10:00:00
8580,20,89,1,2023-12-24 11:00:00
8581,3,331,2,2023-12-24 12:00:00
8582,84,184,5,2023-12-24 13:00:00
8583,81,67,11,2023-12-24 14:00:00
8584,81,52,11,2023-12-24 15:00:00
8585,94,377,9,2023-12-24 16:00:00
8586,12,366,13,2023-12-24 17:00:00
8587,149,190,12,2023-12-24 18:00:00
8588,33,432,13,2023-12-24 19:00:00
8589,196,234,2,2023-12-24 20:00:00
8590,72,196,13,2023-12-24 21:00:00
8591,80,373,15,2023-12-24 22:00:00
8592,170,175,8,2023-12-24 23:00:00
8593,85,11,10,2023-12-25 00:00:00
8594,120,114,3,2023-12-25 01:00:00
8595,51,43,6,2023-12-25 02:00:00
8596,86,496,10,2023-12-25 03:00:00
8597,99,194,18,2023-12-25 04:00:00
8598,16,370,15,2023-12-25 05:00:00
8599,26,111,13,2023-12-25 06:00:00
8600,22,449,3,2023-12-25 07:00:00
8601,192,455,18,2023-12-25 08:00:00
8602,112,295,16,2023-12-25 09:00:00
8603,54,489,17,2023-12-25 10:00:00
8604,195,289,9,2023-12-25 11:00:00
8605,158,69,16,2023-12-25 12:00:00
8606,4,328,16,2023-12-25 13:00:00
8607,46,453,1,2023-12-25 14:00:00
8608,115,192,1,2023-12-25 15:00:00
8609,64,267,4,2023-12-25 16:00:00
8610,31,22,1,2023-12-25 17:00:00
8611,173,264,3,2023-12-25 18:00:00
8612,150,409,2,2023-12-25 19:00:00
8613,186,413,16,2023-12-25 20:00:00
8614,132,207,1,2023-12-25 21:00:00
8615,128,40,18,2023-12-25 22:00:00
8616,54,91,8,2023-12-25 23:00:00
8617,10,121,3,2023-12-26 00:00:00
8618,122,272,5,2023-12-26 01:00:00
8619,158,280,1,2023-12-26 02:00:00
8620,4,462,19,2023-12-26 03:00:00
8621,154,344,8,2023-12-26 04:00:00
8622,136,46,8,2023-12-26 05:00:00
8623,118,13,9,2023-12-26 06:00:00
8624,88,368,9,2023-12-26 07:00:00
8625,164,383,2,2023-12-26 08:00:00
8626,70,267,15,2023-12-26 09:00:00
8627,199,175,10,2023-12-26 10:00:00
8628,10,491,4,2023-12-26 11:00:00
8629,83,17,17,2023-12-26 12:00:00
8630,174,250,2,2023-12-26 13:00:00
8631,111,23,17,2023-12-26 14:00:00
8632,97,326,10,2023-12-26 15:00:00
8633,143,1,10,2023-12-26 16:00:00
8634,95,434,9,2023-12-26 17:00:00
8635,107,205,5,2023-12-26 18:00:00
8636,194,326,2,2023-12-26 19:00:00
8637,112,300,15,2023-12-26 20:00:00
8638,16,92,17,2023-12-26 21:00:00
8639,89,449,19,2023-12-26 22:00:00
8640,154,134,12,2023-12-26 23:00:00
8641,109,12,13,2023-12-27 00:00:00
8642,21,322,11,2023-12-27 01:00:00
8643,55,334,8,2023-12-27 02:00:00
8644,167,105,19,2023-12-27 03:00:00
8645,186,242,2,2023-12-27 04:00:00
8646,114,114,16,2023-12-27 05:00:00
8647,164,283,9,2023-12-27 06:00:00
8648,106,251,5,2023-12-27 07:00:00
8649,180,44,16,2023-12-27 08:00:00
8650,64,360,13,2023-12-27 09:00:00
8651,74,162,15,2023-12-27 10:00:00
8652,178,471,17,2023-12-27 11:00:00
8653,64,245,5,2023-12-27 12:00:00
8654,19,8,3,2023-12-27 13:00:00
8655,176,330,2,2023-12-27 14:00:00
8656,4,453,1,2023-12-27 15:00:00
8657,68,136,8,2023-12-27 16:00:00
8658,26,88,19,2023-12-27 17:00:00
8659,53,398,3,2023-12-27 18:00:00
8660,115,388,8,2023-12-27 19:00:00
8661,40,241,15,2023-12-27 20:00:00
8662,190,116,10,2023-12-27 21:00:00
8663,36,80,9,2023-12-27 22:00:00
8664,27,265,6,2023-12-27 23:00:00
8665,35,22,7,2023-12-28 00:00:00
8666,175,1,12,2023-12-28 01:00:00
8667,149,175,5,2023-12-28 02:00:00
8668,165,366,12,2023-12-28 03:00:00
8669,156,75,6,2023-12-28 04:00:00
8670,156,303,2,2023-12-28 05:00:00
8671,17,370,12,2023-12-28 06:00:00
8672,91,448,15,2023-12-28 07:00:00
8673,8,136,19,2023-12-28 08:00:00
8674,146,273,17,2023-12-28 09:00:00
8675,172,372,18,2023-12-28 10:00:00
8676,105,235,16,2023-12-28 11:00:00
8677,88,282,16,2023-12-28 12:00:00
8678,15,75,7,2023-12-28 13:00:00
8679,122,214,8,2023-12-28 14:00:00
8680,143,121,16,2023-12-28 15:00:00
8681,121,118,18,2023-12-28 16:00:00
8682,8,156,12,2023-12-28 17:00:00
8683,98,164,15,2023-12-28 18:00:00
8684,115,63,7,2023-12-28 19:00:00
8685,27,401,11,2023-12-28 20:00:00
8686,53,399,1,2023-12-28 21:00:00
8687,55,347,9,2023-12-28 22:00:00
8688,174,34,13,2023-12-28 23:00:00
8689,124,32,8,2023-12-29 00:00:00
8690,164,51,4,2023-12-29 01:00:00
8691,110,265,12,2023-12-29 02:00:00
8692,58,192,1,2023-12-29 03:00:00
8693,124,132,19,2023-12-29 04:00:00
8694,197,102,5,2023-12-29 05:00:00
8695,118,133,3,2023-12-29 06:00:00
8696,42,44,17,2023-12-29 07:00:00
8697,81,433,4,2023-12-29 08:00:00
8698,72,199,5,2023-12-29 09:00:00
8699,134,88,15,2023-12-29 10:00:00
8700,171,447,13,2023-12-29 11:00:00
8701,175,331,17,2023-12-29 12:00:00
8702,106,445,15,2023-12-29 13:00:00
8703,102,463,10,2023-12-29 14:00:00
8704,32,249,17,2023-12-29 15:00:00
8705,7,333,5,2023-12-29 16:00:00
8706,155,83,11,2023-12-29 17:00:00
8707,93,110,2,2023-12-29 18:00:00
8708,156,165,8,2023-12-29 19:00:00
8709,163,285,18,2023-12-29 20:00:00
8710,107,132,14,2023-12-29 21:00:00
8711,17,405,19,2023-12-29 22:00:00
8712,97,217,9,2023-12-29 23:00:00
8713,170,182,3,2023-12-30 00:00:00
8714,29,463,10,2023-12-30 01:00:00
8715,180,487,12,2023-12-30 02:00:00
8716,76,276,1,2023-12-30 03:00:00
8717,33,32,17,2023-12-30 04:00:00
8718,120,372,12,2023-12-30 05:00:00
8719,118,172,2,2023-12-30 06:00:00
8720,47,35,18,2023-12-30 07:00:00
8721,16,364,13,2023-12-30 08:00:00
8722,200,308,19,2023-12-30 09:00:00
8723,142,331,10,2023-12-30 10:00:00
8724,146,356,2,2023-12-30 11:00:00
8725,53,40,18,2023-12-30 12:00:00
8726,44,233,18,2023-12-30 13:00:00
8727,38,226,18,2023-12-30 14:00:00
8728,180,398,17,2023-12-30 15:00:00
8729,129,383,8,2023-12-30 16:00:00
8730,192,337,6,2023-12-30 17:00:00
8731,132,29,11,2023-12-30 18:00:00
8732,25,498,17,2023-12-30 19:00:00
8733,139,342,14,2023-12-30 20:00:00
8734,55,224,9,2023-12-30 21:00:00
8735,117,203,15,2023-12-30 22:00:00
8736,84,358,5,2023-12-30 23:00:00
8737,121,436,1,2023-12-31 00:00:00
8738,161,451,8,2023-12-31 01:00:00
8739,69,128,2,2023-12-31 02:00:00
8740,174,269,7,2023-12-31 03:00:00
8741,188,225,9,2023-12-31 04:00:00
8742,105,132,5,2023-12-31 05:00:00
8743,195,316,18,2023-12-31 06:00:00
8744,135,397,13,2023-12-31 07:00:00
8745,134,38,4,2023-12-31 08:00:00
8746,16,46,4,2023-12-31 09:00:00
8747,199,424,11,2023-12-31 10:00:00
8748,101,380,5,2023-12-31 11:00:00
8749,189,164,4,2023-12-31 12:00:00
8750,31,400,9,2023-12-31 13:00:00
8751,38,200,10,2023-12-31 14:00:00
8752,74,306,7,2023-12-31 15:00:00
8753,184,207,12,2023-12-31 16:00:00
8754,20,308,9,2023-12-31 17:00:00
8755,58,248,8,2023-12-31 18:00:00
8756,35,200,6,2023-12-31 19:00:00
8757,168,131,13,2023-12-31 20:00:00
8758,66,105,9,2023-12-31 21:00:00
8759,50,379,6,2023-12-31 22:00:00
8760,56,173,1,2023-12-31 23:00:00
8761,28,135,6,2024-01-01 00:00:00
8762,156,199,11,2024-01-01 01:00:00
8763,13,281,2,2024-01-01 02:00:00
8764,72,261,9,2024-01-01 03:00:00
8765,66,104,13,2024-01-01 04:00:00
8766,176,364,12,2024-01-01 05:00:00
8767,86,199,5,2024-01-01 06:00:00
8768,156,50,13,2024-01-01 07:00:00
8769,176,201,1,2024-01-01 08:00:00
8770,98,253,3,2024-01-01 09:00:00
8771,28,78,2,2024-01-01 10:00:00
8772,82,167,3,2024-01-01 11:00:00
8773,164,220,2,2024-01-01 12:00:00
8774,134,140,8,2024-01-01 13:00:00
8775,73,263,11,2024-01-01 14:00:00
8776,137,197,17,2024-01-01 15:00:00
8777,198,385,10,2024-01-01 16:00:00
8778,123,309,13,2024-01-01 17:00:00
8779,60,283,7,2024-01-01 18:00:00
8780,1,42,19,2024-01-01 19:00:00
8781,130,458,10,2024-01-01 20:00:00
8782,118,468,14,2024-01-01 21:00:00
8783,109,126,8,2024-01-01 22:00:00
8784,186,52,17,2024-01-01 23:00:00
8785,128,336,12,2024-01-02 00:00:00
8786,116,226,12,2024-01-02 01:00:00
8787,158,240,7,2024-01-02 02:00:00
8788,85,245,5,2024-01-02 03:00:00
8789,41,51,15,2024-01-02 04:00:00
8790,122,334,3,2024-01-02 05:00:00
8791,14,124,17,2024-01-02 06:00:00
8792,77,253,15,2024-01-02 07:00:00
8793,77,439,12,2024-01-02 08:00:00
8794,54,313,16,2024-01-02 09:00:00
8795,122,84,7,2024-01-02 10:00:00
8796,92,282,9,2024-01-02 11:00:00
8797,158,403,9,2024-01-02 12:00:00
8798,169,435,11,2024-01-02 13:00:00
8799,79,261,7,2024-01-02 14:00:00
8800,43,156,12,2024-01-02 15:00:00
8801,30,394,4,2024-01-02 16:00:00
8802,119,313,11,2024-01-02 17:00:00
8803,103,204,3,2024-01-02 18:00:00
8804,166,486,10,2024-01-02 19:00:00
8805,111,15,7,2024-01-02 20:00:00
8806,34,499,13,2024-01-02 21:00:00
8807,48,318,7,2024-01-02 22:00:00
8808,94,388,8,2024-01-02 23:00:00
8809,118,183,3,2024-01-03 00:00:00
8810,101,52,14,2024-01-03 01:00:00
8811,165,327,13,2024-01-03 02:00:00
8812,164,7,2,2024-01-03 03:00:00
8813,193,191,17,2024-01-03 04:00:00
8814,116,48,11,2024-01-03 05:00:00
8815,44,211,4,2024-01-03 06:00:00
8816,143,270,8,2024-01-03 07:00:00
8817,77,134,11,2024-01-03 08:00:00
8818,150,287,11,2024-01-03 09:00:00
8819,125,335,1,2024-01-03 10:00:00
8820,186,437,6,2024-01-03 11:00:00
8821,30,316,17,2024-01-03 12:00:00
8822,26,338,19,2024-01-03 13:00:00
8823,194,152,14,2024-01-03 14:00:00
8824,151,178,15,2024-01-03 15:00:00
8825,61,241,1,2024-01-03 16:00:00
8826,27,391,12,2024-01-03 17:00:00
8827,43,492,7,2024-01-03 18:00:00
8828,2,43,17,2024-01-03 19:00:00
8829,91,428,19,2024-01-03 20:00:00
8830,1,71,19,2024-01-03 21:00:00
8831,113,350,2,2024-01-03 22:00:00
8832,127,289,13,2024-01-03 23:00:00
8833,85,145,15,2024-01-04 00:00:00
8834,23,149,16,2024-01-04 01:00:00
8835,9,422,2,2024-01-04 02:00:00
8836,28,204,7,2024-01-04 03:00:00
8837,144,87,3,2024-01-04 04:00:00
8838,88,258,2,2024-01-04 05:00:00
8839,194,197,13,2024-01-04 06:00:00
8840,146,452,3,2024-01-04 07:00:00
8841,129,405,7,2024-01-04 08:00:00
8842,22,30,4,2024-01-04 09:00:00
8843,23,309,16,2024-01-04 10:00:00
8844,6,261,13,2024-01-04 11:00:00
8845,36,236,5,2024-01-04 12:00:00
8846,67,433,16,2024-01-04 13:00:00
8847,79,325,4,2024-01-04 14:00:00
8848,101,42,17,2024-01-04 15:00:00
8849,60,494,15,2024-01-04 16:00:00
8850,144,417,13,2024-01-04 17:00:00
8851,55,111,11,2024-01-04 18:00:00
8852,163,434,11,2024-01-04 19:00:00
8853,14,22,17,2024-01-04 20:00:00
8854,198,287,11,2024-01-04 21:00:00
8855,190,28,16,2024-01-04 22:00:00
8856,34,195,4,2024-01-04 23:00:00
8857,157,398,13,2024-01-05 00:00:00
8858,190,358,19,2024-01-05 01:00:00
8859,165,121,17,2024-01-05 02:00:00
8860,150,81,14,2024-01-05 03:00:00
8861,103,375,5,2024-01-05 04:00:00
8862,107,189,16,2024-01-05 05:00:00
8863,186,59,4,2024-01-05 06:00:00
8864,127,51,4,2024-01-05 07:00:00
8865,153,214,11,2024-01-05 08:00:00
8866,115,471,19,2024-01-05 09:00:00
8867,177,77,16,2024-01-05 10:00:00
8868,22,76,10,2024-01-05 11:00:00
8869,128,381,6,2024-01-05 12:00:00
8870,132,466,16,2024-01-05 13:00:00
8871,140,414,3,2024-01-05 14:00:00
8872,192,336,13,2024-01-05 15:00:00
8873,58,287,5,2024-01-05 16:00:00
8874,165,17,6,2024-01-05 17:00:00
